Fat,Carbs,Fiber,Protein,Sodium,Calcium,Magnesium,Potassium,Phosphorous,Vitamin C,Iron
18.499189747750002,36.171883132999994,10.074200000000001,85.99832665100001,3935.480479225,500.318256075,211.320298275,2584,1016.7340821750001,133.82295,16.434090399749998,
335.58943543929445,363.6620563257178,43.17815875999757,81.22705874264413,2603.306889040274,6151.039034330649,402.9619385662087,2755,2759.2586687068447,88.52516977999888,16.587732480228055,
85.8179977,317.60329920000004,20.197699999999998,67.19401450000001,1430.3302700000002,1326.16568,329.98563999999993,2294,1692.06118,1.6499000000000001,43.870971399999995,
170.51571250000077,6.783531250005048,0.30586458333423944,160.28896875000117,1710.5980208333658,105.98968750001166,206.06625000001551,2665,1800.088333333354,61.31762500003883,3.849560416667314,
0.6448,56.084,0.992,0.496,20.2,39.68,25.16,505,34.839999999999996,4.464,0.5975999999999999,
18.403200000000002,230.93460000000002,16.614,27.349200000000003,3012.382142784,168.1393724935966,294.01606518723327,5330,702.9000000000001,72.846,11.113233991786954,
30.512644571375002,40.803961639625,6.733500000000001,6.727360648000001,63.419055787500014,150.65767285000004,66.56637052500001,762,201.94548210000002,10.6169904625,2.4704379540000003,
85.60793965362652,165.16912130518674,50.254742121357694,27.59579910807733,4011.924397502593,956.9247676858872,312.09534724669544,5299,720.5615746024512,497.33150953500007,13.728964695751133,
1.3299187500065772,133.77639875027634,26.499412500004386,10.387601250012851,0.17196446096842766,441.73897334572683,110.63161611549683,1999,154.78050000028333,587.3987000000909,1.1157125000125814,
