30.158885,225.901505,26.06055,30.43949,732.4325,220.65,371.4845,1016,772.442,39.83535,8.613205
122.3825921,41.02406,0.896,195.3946739,6691.773997,129.1661266,340.1888798,3832,2375.532376,35.38020486,4.927178116
