96.23389252,166.8449803,23.14486428,23.3972855,2399.249435,336.8895769,303.4177364,4029,686.5021768,184.9986438,12.90796721
14.58862169,60.75814905,12.74258636,4.281409041,1135.049045,151.5888429,54.8722661,1462,159.5973295,26.86694983,1.531567071
2.09684,98.45265,10.3052,3.07096,1405.520112,101.7240693,41.05991955,389,61.172,32.527,2.382393453
26.31527,78.7806925,11.10415,15.10066,6.2605,136.88125,120.24925,1404,326.0675,183.8218,2.7619475
90.78,194.698,20.6,40.54,5.16,211.4,242,2053,981.44,11.2,7.9384
26.5099,34.4865,21.2256,44.646,664.334,900.254,199.374,1288,1000.124,11.301,13.27574
